Time,FlowEvap,KWPerTon,PerChilLoad,PerFreqFanA,PerFreqFanB,PerHumidity,PowChi,PowChiP,PowConP,PowFanA,PowFanB,PowIn,TempAmbient,TempCondIn,TempCondOut,TempEvapIn,TempEvapOut,TempWetbulb,Tons
2018-05-22 02:50:00,0.001866263187,0.44507059546072897,0.4326445,0.7959050000000001,0.7959050000000001,0.6322143,157000.0,17230.0,7780.0,5090.0,5050.0,192150.0,296.2172473292584,295.52,299.79999999999995,281.32,278.66999999999996,291.36279444444443,1240580.6606068008
2018-05-22 02:55:00,0.0018634882785000001,0.44286201922475976,0.4324116,0.7959050000000001,0.7959050000000001,0.633961,155400.0,17300.0,7830.0,4890.0,5150.0,190570.0,296.2345004416269,295.48999999999995,299.77,281.31,278.66999999999996,291.40257777777776,1234061.5909142406
2018-05-22 03:00:00,0.001867533399,0.4662227237289199,0.41760290000000005,0.8063994,0.8063994,0.6348478000000001,156500.0,17200.0,7270.0,5290.0,5030.0,191290.0,296.22189538608956,295.4,299.67999999999995,281.29999999999995,278.78,291.4033222222222,1180524.9265084802
2018-05-22 03:05:00,0.0018600488219999997,0.4441203328042194,0.4389978,0.8063994,0.8063994,0.6425356,158500.0,17220.0,7930.0,4910.0,5080.0,193640.0,296.2116764465311,295.42999999999995,299.78999999999996,281.35999999999996,278.66999999999996,291.49976666666663,1255113.1127316796
2018-05-22 03:10:00,0.0018642096075,0.4413916450940428,0.4472053,0.8063994,0.8063994,0.6440971000000001,161400.0,17150.0,8120.0,5030.0,5110.0,196810.0,296.2103435459324,295.48999999999995,299.87,281.40999999999997,278.65999999999997,291.5199944444444,1285978.414655001
2018-05-22 03:15:00,0.001846755759,0.4481909723175578,0.43924019999999997,0.8063994,0.8063994,0.6456751,159400.0,17210.0,8040.0,5020.0,5220.0,194890.0,296.15971544389504,295.5,299.84,281.37,278.66999999999996,291.49536666666665,1250775.7986168
2018-05-22 03:20:00,0.001867276833,0.4429029789768258,0.439366,0.8063994,0.8063994,0.6599795,157500.0,17180.0,7900.0,4950.0,5010.0,192540.0,296.0853503378285,295.47999999999996,299.79999999999995,281.34,278.66999999999996,291.62263333333334,1250622.4304013595
2018-05-22 03:25:00,0.001871642661,0.44718340985165866,0.441154,0.8063994,0.8063994,0.6672058,158200.0,17410.0,7860.0,4830.0,5060.0,193360.0,296.05625994792706,295.47999999999996,299.79999999999995,281.35999999999996,278.71,291.6941444444444,1244156.614660399
2018-05-22 03:30:00,0.0018675533774999999,0.4442892176431421,0.43689009999999995,0.8063994,0.8063994,0.6728284000000001,159200.0,17190.0,8010.0,4830.0,4840.0,194070.0,295.9668360442275,295.53,299.83,281.37,278.67999999999995,291.6878944444444,1260176.9937985996
2018-05-22 03:35:00,0.001861215987,0.4328617910771711,0.44766459999999997,0.8063994,0.8063994,0.67452,160900.0,17110.0,8500.0,4950.0,4850.0,196310.0,295.93336433484785,295.54999999999995,299.91999999999996,281.41999999999996,278.62,291.6798611111111,1307257.219273602
2018-05-22 03:40:00,0.001852938579,0.4495307888867005,0.44300329999999993,0.8063994,0.8063994,0.6895614999999999,161600.0,17090.0,8470.0,4910.0,4960.0,197030.0,295.7788724676645,295.69,299.95,281.44,278.71999999999997,291.7392777777778,1264259.3404428782
2018-05-22 03:45:00,0.001865884647,0.44530682955482187,0.4459489,0.8063994,0.8063994,0.6974709,161200.0,17320.0,8450.0,4910.0,4970.0,196850.0,295.6699974165706,295.71,299.96,281.42999999999995,278.71,291.7439,1273092.4380838408
2018-05-22 03:50:00,0.00185162841,0.4494454898409394,0.43127540000000003,0.8063994,0.8063994,0.7076454,157300.0,17210.0,8210.0,4850.0,4960.0,192530.0,295.4677274449806,295.66999999999996,299.89,281.37,278.71999999999997,291.6906722222222,1230852.3321239988
2018-05-22 03:55:00,0.0018632800814999998,0.45004222677358746,0.43634090000000003,0.8063994,0.8063994,0.7076454,158500.0,17130.0,8140.0,4920.0,5130.0,193820.0,295.39729275771526,295.60999999999996,299.87,281.39,278.73999999999995,291.6248944444444,1238597.6696666006
2018-05-22 04:00:00,0.0018612885405000002,0.4457846330335169,0.43617490000000003,0.8063994,0.8063994,0.7091769000000001,159200.0,17170.0,8130.0,5040.0,4970.0,194510.0,295.3650055481002,295.59,299.87,281.39,278.7,291.61499444444445,1255949.6428953195
2018-05-22 04:05:00,0.0018518197830000001,0.4478303529448093,0.4386892,0.8063994,0.8063994,0.7110101,160300.0,17400.0,8130.0,4830.0,5130.0,195790.0,295.3099431882491,295.59999999999997,299.90999999999997,281.41999999999996,278.71,291.58774999999997,1258850.78049368
2018-05-22 04:10:00,0.0018558964485,0.4455663954621181,0.44616859999999997,0.8063994,0.8063994,0.7143999000000001,162200.0,17330.0,8650.0,5130.0,5270.0,198580.0,295.2662771978411,295.67999999999995,299.96,281.45,278.7,291.5916111111111,1280243.789648999
2018-05-22 04:15:00,0.0018618784319999998,0.4461823603276136,0.4387704,0.8063994,0.8063994,0.7143619999999999,158800.0,17300.0,8150.0,5130.0,5420.0,194800.0,295.2311649101342,295.65,299.9,281.39,278.71,291.55825,1251677.2490137597
2018-05-22 04:20:00,0.0018630140519999997,0.4436639852064683,0.4343647,0.8063994,0.8063994,0.7141154000000001,158000.0,17160.0,8000.0,5170.0,5100.0,193430.0,295.2019778764718,295.53999999999996,299.84,281.37,278.69,291.52768888888886,1252440.6875353595
2018-05-22 04:25:00,0.0018660234450000002,0.4485040561585584,0.4331859,0.8166564,0.8166564,0.7089274,156400.0,17120.0,7740.0,5310.0,5450.0,192020.0,295.16685812888295,295.48999999999995,299.79999999999995,281.34,278.71999999999997,291.4265722222222,1226378.7891783987
2018-05-22 04:30:00,0.0018574758015,0.4435087478674182,0.4324602,0.8166564,0.8166564,0.7039045,156300.0,17110.0,7550.0,5420.0,5460.0,191840.0,295.1776396062444,295.4,299.73999999999995,281.34,278.67999999999995,291.37047777777775,1239398.723572239
2018-05-22 04:35:00,0.001864654392,0.4421514812770396,0.4406398,0.8166564,0.8166564,0.7039045,157600.0,17320.0,7700.0,5360.0,5330.0,193310.0,295.1098711266365,295.34999999999997,299.75,281.37,278.69,291.30726666666664,1253543.4320665596
2018-05-22 04:40:00,0.0018753828465,0.4411578817084868,0.43653509999999995,0.8166564,0.8166564,0.7003933999999999,155200.0,17270.0,7450.0,5200.0,5430.0,190550.0,295.10068321232944,295.29999999999995,299.69,281.31,278.67999999999995,291.2524833333333,1237234.2418989209
2018-05-22 04:45:00,0.0018593064630000001,0.4494927349056986,0.4171984,0.8166564,0.8166564,0.6984990999999999,153200.0,17090.0,6800.0,5600.0,5360.0,188050.0,295.0832821821314,295.14,299.59,281.32,278.75,291.2113333333333,1198644.3580221613
2018-05-22 04:50:00,0.001862824782,0.4438750072610764,0.4340511,0.8166564,0.8166564,0.7006033,155700.0,17340.0,7150.0,5280.0,5540.0,191010.0,295.0181770045603,295.2,299.65,281.29999999999995,278.65999999999997,291.1783722222222,1233622.2022924807
2018-05-22 04:55:00,0.0018605535419999998,0.4548147224763621,0.4107217,0.8166564,0.8166564,0.703951,152100.0,17190.0,6700.0,5460.0,5540.0,186990.0,294.9381347880751,295.10999999999996,299.54999999999995,281.27,278.75,291.14768888888887,1176112.7456198405
2018-05-22 05:00:00,0.001857701874,0.44614138786603397,0.4249843,0.8166564,0.8166564,0.7055244,153700.0,17360.0,6880.0,5630.0,5290.0,188860.0,294.872249994819,295.06,299.54999999999995,281.26,278.65999999999997,291.1068222222222,1211589.8054624002
2018-05-22 05:05:00,0.0018665786369999999,0.4431240411361619,0.42686399999999997,0.8166564,0.8166564,0.7072780999999999,152800.0,17290.0,6890.0,5090.0,5410.0,187480.0,294.85920173696917,295.02,299.53,281.27,278.67999999999995,291.11757777777774,1212696.9865040795
2018-05-22 05:10:00,0.0018669403530000002,0.4398071942310268,0.42483350000000003,0.8166564,0.8166564,0.7089178000000002,151100.0,17260.0,6740.0,5280.0,5380.0,185760.0,294.9385495933982,295.02,299.51,281.23999999999995,278.65999999999997,291.2131444444444,1208248.8545822392
2018-05-22 05:15:00,0.0018604115894999998,0.4497368147196856,0.4041063,0.8166564,0.8166564,0.7104246999999999,148600.0,17160.0,6380.0,5220.0,5220.0,182580.0,294.9476190686974,294.97999999999996,299.42999999999995,281.22999999999996,278.73999999999995,291.24134999999995,1162022.7391414798
2018-05-22 05:20:00,0.0018644819459999998,0.4484853602024947,0.40546459999999995,0.8166564,0.8166564,0.70985,150300.0,17410.0,6440.0,4930.0,5230.0,184310.0,294.9544699745481,294.96,299.45,281.23999999999995,278.71999999999997,291.24022777777776,1178596.0098259186
2018-05-22 05:25:00,0.0018575851575000002,0.4489213302728491,0.4098446,0.8061298000000001,0.8061298000000001,0.7067124,148700.0,17180.0,6410.0,5160.0,5180.0,182630.0,294.9989554260704,295.01,299.44,281.21,278.71,291.2406555555555,1164917.00305
2018-05-22 05:30:00,0.0018573496215,0.4422840138002397,0.42375170000000006,0.8061298000000001,0.8061298000000001,0.7046233000000001,154100.0,17250.0,6930.0,4960.0,4960.0,188200.0,295.01012669031263,295.03999999999996,299.54999999999995,281.27,278.64,291.22366666666665,1225337.2985609206
2018-05-22 05:35:00,0.0018558228434999997,0.4424430122371231,0.42245259999999996,0.8061298000000001,0.8061298000000001,0.7105082,155200.0,17060.0,7040.0,4880.0,5110.0,189290.0,294.9829002604542,295.08,299.59999999999997,281.32,278.66999999999996,291.2754222222222,1233640.5418034007
2018-05-22 05:40:00,0.0018508481969999999,0.4452425310803933,0.4262885,0.8061298000000001,0.8061298000000001,0.7120546,154000.0,17180.0,7240.0,5070.0,4990.0,188480.0,294.96983343412154,295.23999999999995,299.64,281.28999999999996,278.66999999999996,291.2834611111111,1216405.3870126405
2018-05-22 05:45:00,0.001865443017,0.4408600135312925,0.4243139,0.8061298000000001,0.8061298000000001,0.7084457,153100.0,17150.0,7060.0,5230.0,5190.0,187730.0,294.98134507547337,295.19,299.59999999999997,281.26,278.65,291.24693888888885,1221317.9440351203
2018-05-22 05:50:00,0.001862629203,0.44469830315283176,0.4146579000000001,0.8061298000000001,0.8061298000000001,0.7068023999999999,154200.0,17180.0,6990.0,4930.0,5060.0,188360.0,294.9995652748228,295.15999999999997,299.62,281.28,278.66999999999996,291.24240555555554,1219475.72130408
2018-05-22 05:55:00,0.001858076208,0.45093688579980395,0.41826159999999996,0.8061298000000001,0.8061298000000001,0.705265,151200.0,17150.0,6840.0,5070.0,5170.0,185430.0,295.0291527971758,295.21,299.55999999999995,281.27,278.73999999999995,291.2498444444444,1179207.6468902405
2018-05-22 06:00:00,0.0018636544155,0.44285479916369824,0.435514,0.8061298000000001,0.8061298000000001,0.705265,156000.0,17470.0,7410.0,4870.0,5100.0,190850.0,295.05465742525047,295.28,299.69,281.32,278.66999999999996,291.2736444444444,1238846.5046242003
2018-05-22 06:05:00,0.001855996341,0.4426804175979341,0.4396929,0.8061298000000001,0.8061298000000001,0.7010531999999999,159400.0,17140.0,7740.0,4900.0,5060.0,194240.0,295.12689255906736,295.31,299.73999999999995,281.38,278.65999999999997,291.2855944444444,1266345.65037952
2018-05-22 06:10:00,0.0018586703055,0.44328947585225575,0.4608246,0.8061298000000001,0.8061298000000001,0.7064798,162200.0,17230.0,8280.0,5240.0,5160.0,198110.0,295.1127243633316,295.51,299.88,281.45,278.69,291.3438111111111,1286819.655643679
2018-05-22 06:15:00,0.0018619888395,0.4482539675781375,0.4571659,0.8061298000000001,0.8061298000000001,0.7100620000000001,165500.0,17230.0,8490.0,5280.0,5380.0,201880.0,295.1328281822844,295.47999999999996,299.89,281.47999999999996,278.7,291.4097,1298458.6166885595
2018-05-22 06:20:00,0.0018578028180000002,0.44267618958029203,0.4527255,0.8160966,0.8160966,0.7016125,161900.0,17240.0,8240.0,5180.0,5650.0,198210.0,295.13341269213777,295.46999999999997,299.87,281.47999999999996,278.71999999999997,291.29903888888884,1286219.0650156792
2018-05-22 06:25:00,0.0018782134845000001,0.434653953559488,0.47884329999999997,0.8160966,0.8160966,0.6976954999999999,167700.0,17090.0,8720.0,5380.0,5490.0,204380.0,295.20126678924595,295.5,299.96999999999997,281.54999999999995,278.66999999999996,291.3105777777778,1356887.0113113597
2018-05-22 06:30:00,0.001867238979,0.4317337036482248,0.47333440000000004,0.8263158,0.8263158,0.6954524000000001,167900.0,17130.0,8730.0,5700.0,5600.0,205060.0,295.29215477047416,295.5,299.97999999999996,281.56,278.64,291.3654888888889,1367694.1820316801
2018-05-22 06:35:00,0.0018588953265,0.4392484556652364,0.4745438,0.8263158,0.8263158,0.6986582,165400.0,17060.0,8690.0,5490.0,5520.0,202160.0,295.29686436143174,295.5,299.95,281.52,278.67999999999995,291.4123055555555,1324279.081305761
2018-05-22 06:40:00,0.0018617322735,0.43704024547789583,0.4666921,0.8263158,0.8263158,0.7003423000000001,165400.0,17120.0,8480.0,5750.0,5550.0,202300.0,295.39504308984107,295.47999999999996,299.92999999999995,281.52,278.66999999999996,291.52605555555556,1330970.1963426007
2018-05-22 06:45:00,0.001868547045,0.4436648774086249,0.46077280000000004,0.8263158,0.8263158,0.7003423000000001,163200.0,17130.0,8030.0,5270.0,5620.0,199250.0,295.309539121592,295.45,299.85999999999996,281.48999999999995,278.72999999999996,291.4463944444444,1293657.6529392006
2018-05-22 06:50:00,0.001871730987,0.4372051871436483,0.462237,0.8263158,0.8263158,0.7045148,164600.0,17380.0,8420.0,5440.0,5380.0,201220.0,295.3680670296957,295.45,299.91999999999996,281.52,278.7,291.55617777777775,1324032.91563984
2018-05-22 06:55:00,0.0018698803469999997,0.43367100642940937,0.470131,0.8263158,0.8263158,0.7029972,166000.0,17190.0,8820.0,5660.0,5750.0,203420.0,295.4105964663689,295.58,300.01,281.54999999999995,278.67999999999995,291.5757444444444,1346176.3518386392
2018-05-22 07:00:00,0.001865695377,0.4353299651491156,0.4784737,0.8263158,0.8263158,0.7106251,168000.0,17240.0,9270.0,5160.0,5360.0,205030.0,295.456310060813,295.7,300.07,281.59999999999997,278.7,291.71948888888886,1357203.5175607996
2018-05-22 07:05:00,0.0018609278759999998,0.4394761043029989,0.4858953,0.8263158,0.8263158,0.7030103000000001,171500.0,17250.0,9530.0,5450.0,5450.0,209180.0,295.54761930029537,295.79999999999995,300.17999999999995,281.65,278.71,291.70368888888885,1372407.6025094388
2018-05-22 07:10:00,0.0018607564815000001,0.4417174039206858,0.4802728,0.8367104000000001,0.8367104000000001,0.7138807,170600.0,17240.0,9600.0,5660.0,5620.0,208720.0,295.627556145713,295.88,300.17999999999995,281.60999999999996,278.7,291.92283888888886,1358278.3321220397
2018-05-22 07:15:00,0.0018608710949999999,0.4392722676709345,0.4716747,0.8367104000000001,0.8367104000000001,0.7197674000000001,168500.0,17330.0,9630.0,5500.0,5680.0,206640.0,295.5698752284262,295.95,300.21,281.60999999999996,278.71999999999997,291.9469277777778,1349026.1741507994
2018-05-22 07:20:00,0.0018665439375,0.4354983300128005,0.4813644,0.8367104000000001,0.8367104000000001,0.7203224,172200.0,17400.0,10140.0,5540.0,5620.0,210900.0,295.6784776514938,295.98999999999995,300.28,281.71,278.73999999999995,292.05611666666664,1390595.7893850007
2018-05-22 07:25:00,0.001861830063,0.4458880997521301,0.49936890000000006,0.8367104000000001,0.8367104000000001,0.7238938,180600.0,17200.0,11230.0,5550.0,5510.0,220090.0,295.72642633646797,296.22999999999996,300.47999999999996,281.82,278.77,292.14855,1424446.4302884007
2018-05-22 07:30:00,0.0018737025494999998,0.4407966435719443,0.5159754,0.8367104000000001,0.8367104000000001,0.7254491999999999,183800.0,17270.0,12060.0,5680.0,5700.0,224510.0,295.92860653742343,296.51,300.67999999999995,281.84,278.71999999999997,292.35909999999996,1466430.5005334402
2018-05-22 07:35:00,0.001873621584,0.4406558022562911,0.5016320000000001,0.8466805,0.8466805,0.7247424000000001,180200.0,17270.0,11820.0,5590.0,5890.0,220770.0,296.02102108612746,296.53,300.65999999999997,281.78,278.71999999999997,292.4364444444444,1438167.7659110392
2018-05-22 07:40:00,0.0018566587859999999,0.4530719410281558,0.505024,0.8466805,0.8466805,0.7254160000000001,184200.0,17190.0,12450.0,5730.0,5840.0,225410.0,296.18189280001627,296.65,300.75,281.84,278.77,292.59653888888886,1429804.6851675208
2018-05-22 07:45:00,0.001857544149,0.44847351557548903,0.5074543,0.8466805,0.8466805,0.7242283,184200.0,17300.0,12860.0,5900.0,5920.0,226180.0,296.3413689412454,296.77,300.83,281.84999999999997,278.75,292.7303222222222,1444465.1947143998
2018-05-22 07:50:00,0.0018522624644999998,0.4517520098670877,0.5183917,0.8466805,0.8466805,0.7167926,188600.0,17390.0,13530.0,5680.0,5790.0,230990.0,296.519195687437,296.90999999999997,300.94,281.91999999999996,278.76,292.79665,1468235.9440123204
2018-05-22 07:55:00,0.0018487809480000003,0.4533590692904093,0.5239883,0.8466805,0.8466805,0.7123433,193100.0,17130.0,14950.0,5780.0,5900.0,236860.0,296.770911210746,297.19,301.16999999999996,281.97999999999996,278.75,292.9717833333333,1497939.32595104
2018-05-22 08:00:00,0.0018573517244999996,0.4568032891713593,0.5452593,0.8567501999999999,0.8567501999999999,0.7024839,199100.0,17260.0,15920.0,6180.0,6140.0,244600.0,297.04669267134597,297.38,301.33,282.06,278.77,293.0943,1532838.1280634794
2018-05-22 08:05:00,0.0018645250575,0.4558020379340782,0.5424184000000001,0.8671053000000001,0.8671053000000001,0.7075291999999999,196400.0,17290.0,15700.0,6030.0,6400.0,241820.0,297.0255041308846,297.35999999999996,301.28,281.97999999999996,278.73999999999995,293.14385555555555,1515372.7653288
2018-05-22 08:10:00,0.0018673893434999998,0.4553196578328213,0.5413451,0.8671053000000001,0.8671053000000001,0.7055339,197100.0,17300.0,16040.0,6360.0,6530.0,243330.0,297.11404782568246,297.45,301.34,282.0,278.75,293.19908888888887,1522384.9444570006
2018-05-22 08:15:00,0.0018636502094999997,0.4564335150265978,0.5400466,0.8774552,0.8774552,0.7076041,198400.0,17260.0,16160.0,6170.0,6280.0,244270.0,297.1488557547417,297.45,301.34999999999997,282.0,278.72999999999996,293.2600777777778,1528686.3877484407
2018-05-22 08:20:00,0.001858932129,0.4593328940729687,0.5467962,0.8774552,0.8774552,0.7012434000000001,202200.0,17190.0,16840.0,6380.0,6460.0,249070.0,297.34056422079396,297.56,301.45,282.06,278.73999999999995,293.35110555555553,1548131.54724128
2018-05-22 08:25:00,0.0018700895955000001,0.4558067219534045,0.5657471999999999,0.8774552,0.8774552,0.6953773000000001,205500.0,17230.0,17110.0,6560.0,6640.0,253040.0,297.49264380091796,297.57,301.5,282.12,278.73999999999995,293.4112611111111,1585569.7715530407
2018-05-22 08:30:00,0.00186576057,0.4608808585408861,0.5734020000000001,0.8877745,0.8877745,0.7030686,211600.0,17180.0,18220.0,6500.0,6850.0,260350.0,297.41841851357276,297.67999999999995,301.63,282.17999999999995,278.72999999999996,293.4489722222222,1614660.6038040004
2018-05-22 08:35:00,0.00185747475,0.459795526093508,0.5584294000000001,0.8978399,0.8978399,0.6919622,205900.0,17340.0,17920.0,6840.0,6640.0,254640.0,297.5915150935453,297.71999999999997,301.59,282.09,278.71,293.45556666666664,1574874.1782799992
2018-05-22 08:40:00,0.0018620519294999997,0.4581442067099812,0.5660165,0.8978399,0.8978399,0.6831917,208100.0,17150.0,17500.0,7000.0,7120.0,256870.0,297.6492251811668,297.59,301.54999999999995,282.13,278.71,293.38640555555554,1597438.46576664
2018-05-22 08:45:00,0.0018687342119999997,0.4552045440827716,0.5632754,0.9088329,0.9088329,0.6871035999999999,206900.0,17280.0,17170.0,7210.0,7140.0,255700.0,297.56962286503807,297.47999999999996,301.46999999999997,282.10999999999996,278.7,293.3673722222222,1598483.5040099197
2018-05-22 08:50:00,0.0018551803770000001,0.4580598652318474,0.5626549,0.9088329,0.9088329,0.6844064,207900.0,17260.0,17280.0,6770.0,7070.0,256280.0,297.7477402919083,297.51,301.51,282.15,278.71999999999997,293.49472777777777,1596197.0552253602
2018-05-22 08:55:00,0.0018687731175,0.4595400507704814,0.5740506,0.9088329,0.9088329,0.6972531,210100.0,17220.0,18330.0,6900.0,7260.0,259810.0,297.606338148202,297.72999999999996,301.65,282.19,278.76,293.54317777777777,1607892.2481173996
2018-05-22 09:00:00,0.0018726773369999998,0.4616028216809366,0.5893303,0.9188639999999999,0.9188639999999999,0.690538,215800.0,17270.0,19810.0,7230.0,7350.0,267460.0,297.8184892445174,297.94,301.83,282.25,278.75,293.6464555555555,1644134.1206920012
2018-05-22 09:05:00,0.0018655996905000002,0.4685532970214864,0.5064908,0.9188639999999999,0.9188639999999999,0.6780238,185800.0,17270.0,16250.0,7230.0,7300.0,233850.0,298.09548486512807,297.84,301.42999999999995,281.73999999999995,278.76,293.7265722222222,1394572.0870754414
2018-05-22 09:10:00,0.0018624231090000002,0.4637141774211098,0.4507407,0.9188639999999999,0.9188639999999999,0.6768670999999999,169400.0,17260.0,13150.0,7130.0,7260.0,214200.0,298.09112976914395,297.31,300.90999999999997,281.54999999999995,278.79999999999995,293.70613888888886,1284746.0433059991
2018-05-22 09:15:00,0.0018616460505,0.4694665644443182,0.4546886,0.9079433,0.9079433,0.6818481,173300.0,17160.0,13450.0,6650.0,6650.0,217210.0,298.1412800512553,297.4,300.96,281.53999999999996,278.76,293.82317777777774,1298219.57265064
2018-05-22 09:20:00,0.0018750915809999998,0.4606688791891796,0.4560888,0.8980227,0.8980227,0.668616,168200.0,17090.0,13050.0,6600.0,6750.0,211690.0,298.3818773306184,297.40999999999997,300.95,281.52,278.78999999999996,293.8569166666666,1284077.9079928806
2018-05-22 09:25:00,0.0018672021765,0.4769983533898066,0.456174,0.8879777,0.8879777,0.670839,174700.0,17170.0,13630.0,6450.0,6540.0,218490.0,298.40527817129214,297.57,301.04999999999995,281.52,278.77,293.9103222222222,1288042.7636010007
2018-05-22 09:30:00,0.001855239261,0.4766293206272485,0.4618104,0.8776149000000001,0.8776149000000001,0.6641161,176600.0,17340.0,14690.0,6260.0,6510.0,221400.0,298.6097434848483,297.65999999999997,301.14,281.53999999999996,278.73999999999995,294.0021333333333,1303059.3624608
2018-05-22 09:35:00,0.0018715680044999999,0.4785324220097042,0.4451481,0.8776149000000001,0.8776149000000001,0.6474467,171200.0,17230.0,12960.0,6170.0,6310.0,213870.0,298.6299537662251,297.34999999999997,300.87,281.45,278.77,293.7795611111111,1258191.2175105596
2018-05-22 09:40:00,0.0018668877780000002,0.4769299137088635,0.4510276,0.8661044,0.8661044,0.6523721,170200.0,17320.0,13220.0,6160.0,6170.0,213070.0,298.6256209487393,297.46999999999997,300.94,281.45,278.77,293.8470111111111,1255044.8611590397
2018-05-22 09:45:00,0.0018571477334999996,0.4780258484151598,0.4538791,0.8661044,0.8661044,0.6526346,175400.0,17160.0,14550.0,5890.0,6050.0,219050.0,298.6828189587984,297.63,301.09999999999997,281.46,278.69,293.9032388888889,1290424.0988469196
2018-05-22 09:50:00,0.0018616334325,0.4797539141347184,0.43946290000000005,0.8557627,0.8557627,0.6461059,172000.0,17270.0,13760.0,5800.0,5990.0,214820.0,298.8799076423826,297.59999999999997,301.02,281.44,278.73999999999995,293.9886555555555,1260852.1900739998
2018-05-22 09:55:00,0.0018627059625,0.4751882118340282,0.4624633,0.8440228000000001,0.8440228000000001,0.6517024,179300.0,17220.0,15450.0,5660.0,5710.0,223340.0,298.93616182322774,297.76,301.21,281.52,278.67999999999995,294.12184444444443,1326993.7825960005
2018-05-22 10:00:00,0.0018472173674999998,0.4926312636687058,0.44820640000000006,0.8440228000000001,0.8440228000000001,0.6345936,174600.0,17160.0,14910.0,5610.0,5590.0,217870.0,299.13783937057235,297.89,301.2,281.46,278.77,294.0549833333333,1246454.7772041995
2018-05-22 10:05:00,0.0018612191415000002,0.4944035138390446,0.4398397,0.8440228000000001,0.8440228000000001,0.6309091,175900.0,17210.0,15200.0,5570.0,5590.0,219470.0,299.37563637887155,298.01,301.27,281.46,278.78,294.2167833333333,1251234.0305387194
2018-05-22 10:10:00,0.0018674850299999998,0.4906142461273713,0.4426886,0.8440228000000001,0.8440228000000001,0.6288969,177100.0,17100.0,16120.0,5520.0,5790.0,221630.0,299.44355760667503,298.16999999999996,301.39,281.47999999999996,278.77,294.2485722222222,1269499.8774488003
2018-05-22 10:15:00,0.0018695217855,0.4791622207744074,0.46834270000000006,0.8440228000000001,0.8440228000000001,0.6159644,182100.0,17180.0,17120.0,5600.0,5790.0,227790.0,299.5222082537676,298.19,301.47999999999996,281.5,278.65,294.12639444444443,1336538.9929218006
2018-05-22 10:20:00,0.0018712010309999997,0.4734516937592686,0.46805440000000004,0.8440228000000001,0.8440228000000001,0.6035011,176300.0,17310.0,15700.0,5610.0,5470.0,220390.0,299.705549620672,298.03,301.35999999999996,281.47999999999996,278.69,294.1036277777778,1309576.5647042396
2018-05-22 10:25:00,0.0018526830645000001,0.4824219625720017,0.47199759999999996,0.8440228000000001,0.8440228000000001,0.5934878,183600.0,17340.0,16880.0,5740.0,5760.0,229320.0,299.70048259587725,298.03999999999996,301.41999999999996,281.53999999999996,278.65999999999997,293.9467555555555,1338442.9443417594
2018-05-22 10:30:00,0.0018670749450000002,0.4886418109761206,0.445741,0.8440228000000001,0.8440228000000001,0.5963469,177000.0,17090.0,15960.0,5720.0,6030.0,221800.0,299.7835280454073,298.08,301.34999999999997,281.46,278.73999999999995,294.06483888888886,1273904.5779904008
2018-05-22 10:35:00,0.0018665754825,0.4949971928392934,0.4478859,0.8440228000000001,0.8440228000000001,0.5903611,175300.0,17350.0,16000.0,5690.0,5830.0,220170.0,299.8944312801294,298.13,301.34,281.42999999999995,278.77,294.07263888888883,1245470.4758972006
2018-05-22 10:40:00,0.001864957224,0.48491177420810205,0.45888740000000006,0.8440228000000001,0.8440228000000001,0.5884839000000001,181900.0,17270.0,17120.0,5570.0,5810.0,227670.0,300.27278489608074,298.22999999999996,301.51,281.48999999999995,278.66999999999996,294.38222777777776,1319241.26275968
2018-05-22 10:45:00,0.0018648489194999997,0.4896291351479442,0.4484005,0.8440228000000001,0.8440228000000001,0.5922115,179100.0,17130.0,16450.0,5680.0,5710.0,224070.0,300.22329798214747,298.15999999999997,301.40999999999997,281.47999999999996,278.72999999999996,294.39561111111107,1286419.4280630006
2018-05-22 10:50:00,0.0018574968314999999,0.4926800589008961,0.46056329999999995,0.8440228000000001,0.8440228000000001,0.5887031999999999,178200.0,17370.0,16370.0,5420.0,5630.0,222990.0,300.15634735189974,298.13,301.4,281.46999999999997,278.73999999999995,294.2814722222222,1272028.8809701207
2018-05-22 10:55:00,0.0018643820535,0.4839947167136723,0.4641825,0.8440228000000001,0.8440228000000001,0.5822038,181500.0,17170.0,16520.0,5420.0,5440.0,226050.0,300.1874567317345,298.09999999999997,301.42999999999995,281.47999999999996,278.65999999999997,294.20860555555555,1318834.3962391203
2018-05-22 11:00:00,0.0018611918025000001,0.5074880468116572,0.4578989,0.8336427,0.8336427,0.5911948,181900.0,17120.0,16910.0,5470.0,5470.0,226870.0,300.35564006256857,298.28,301.46,281.47999999999996,278.78,294.4984,1260553.081698
2018-05-22 11:05:00,0.0018634851240000002,0.5039402133210108,0.4500512,0.8336427,0.8336427,0.5720548,184200.0,17390.0,17010.0,5620.0,5560.0,229780.0,300.5469353353243,298.15,301.42999999999995,281.47999999999996,278.72999999999996,294.3699888888889,1285478.6478160005
2018-05-22 11:10:00,0.0018523886444999998,0.4949978882000668,0.445592,0.8336427,0.8336427,0.5727061999999999,179200.0,17270.0,16650.0,5470.0,5390.0,223980.0,300.46998277517105,298.21999999999997,301.44,281.46999999999997,278.72999999999996,294.3118611111111,1273177.3859176808
